time,province,city,temperature,temp_min,temp_max,humidity,feels_like,visibility,precipitation,cloudcover,wind_speed,wind_gust,wind_direction,pressure,weather_code,weather_main,weather_description,date
6/30/2025 12:16,TP Ho Chi Minh,Ho Chi Minh,32.79,31.98,32.79,63,39.79,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:18,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,63,38.51,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:20,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:22,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:24,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:26,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:28,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:30,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:32,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:34,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:36,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:38,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:40,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:42,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,5.66,0,290,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:44,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:46,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:48,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,62,39.62,10000,0,20,6.17,0,280,1006,801,Clouds,few clouds,6/30/2025
6/30/2025 12:50,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 12:52,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 12:54,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 12:56,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 12:58,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:00,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:02,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.26,7.15,282,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:04,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:06,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:08,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:10,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:13,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:15,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:17,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:19,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:21,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:23,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:25,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,6.17,0,280,1005,801,Clouds,few clouds,6/30/2025
6/30/2025 13:27,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:29,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:31,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:33,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:35,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:37,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:39,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:42,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:44,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:46,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:48,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.17,0,280,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:50,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:52,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:54,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:56,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 13:58,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:00,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1005,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:02,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,61,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:04,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,61,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:06,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,61,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:08,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,62,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:10,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,62,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:13,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,62,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:15,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,62,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:17,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,62,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:19,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:21,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:23,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,60,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:25,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:27,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,60,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:29,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,60,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:31,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:33,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:35,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:38,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:40,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:42,TP Ho Chi Minh,Ho Chi Minh,33.31,31.95,33.31,61,40.31,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:44,TP Ho Chi Minh,Ho Chi Minh,33.87,32.95,33.87,60,40.87,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:46,TP Ho Chi Minh,Ho Chi Minh,33.87,32.95,33.87,60,40.87,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:48,TP Ho Chi Minh,Ho Chi Minh,33.89,31.97,33.89,61,40.89,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:50,TP Ho Chi Minh,Ho Chi Minh,33.89,31.97,33.89,61,40.89,10000,0,75,5.66,0,280,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:52,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:54,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:56,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 14:58,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:00,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:02,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:04,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,63,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:06,TP Ho Chi Minh,Ho Chi Minh,32.79,32.79,32.98,64,39.79,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:08,TP Ho Chi Minh,Ho Chi Minh,32.79,32.79,32.98,64,39.79,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:10,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:12,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:14,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:16,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:18,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:20,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:22,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,64,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:24,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:26,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:29,TP Ho Chi Minh,Ho Chi Minh,33.31,32.95,33.31,63,40.31,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:31,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,64,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:33,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,64,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:35,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,64,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:37,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,64,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:39,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.95,64,39.76,10000,0,75,6.69,0,290,1004,803,Clouds,broken clouds,6/30/2025
6/30/2025 15:41,TP Ho Chi Minh,Ho Chi Minh,32.73,32.73,32.73,63,39.73,10000,0,100,1.34,4.47,244,1004,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:43,TP Ho Chi Minh,Ho Chi Minh,32.73,32.73,32.73,63,39.73,10000,0,100,1.34,4.47,244,1004,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:45,TP Ho Chi Minh,Ho Chi Minh,32.73,32.73,32.73,63,39.73,10000,0,100,1.34,4.47,244,1004,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:47,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,5.81,303,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:49,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,5.81,303,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:51,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,5.81,303,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:53,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,5.81,303,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:55,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,5.81,303,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 15:58,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,1.79,5.81,172,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:00,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,1.79,5.81,172,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:02,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,1.79,5.81,172,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:04,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,0.45,3.58,341,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:06,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,0.45,3.58,341,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:08,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,0.45,3.58,341,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:10,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,4.92,283,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:12,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,4.92,283,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:14,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,4.92,283,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:16,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,4.92,283,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:18,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,64,39.76,10000,0,100,4.47,4.92,283,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:20,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,4.47,310,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:22,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,4.47,310,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:24,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:26,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:28,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:31,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:33,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:35,TP Ho Chi Minh,Ho Chi Minh,32.76,32.76,32.76,65,39.76,10000,0,100,3.58,5.81,323,1003,804,Clouds,overcast clouds,6/30/2025
6/30/2025 16:37,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,40,7.2,0,260,1003,802,Clouds,scattered clouds,6/30/2025
6/30/2025 16:39,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,65,39.19,10000,0,40,7.2,0,260,1003,802,Clouds,scattered clouds,6/30/2025
6/30/2025 16:41,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,65,39.19,10000,0,40,7.2,0,260,1003,802,Clouds,scattered clouds,6/30/2025
6/30/2025 16:43,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,65,39.19,10000,0,40,7.2,0,260,1003,802,Clouds,scattered clouds,6/30/2025
6/30/2025 16:45,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,40,7.2,0,260,1003,802,Clouds,scattered clouds,6/30/2025
6/30/2025 16:47,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:49,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:51,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:53,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:55,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:57,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 16:59,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 17:01,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,7.2,0,270,1003,801,Clouds,few clouds,6/30/2025
6/30/2025 17:03,TP Ho Chi Minh,Ho Chi Minh,32.73,31.92,32.73,65,39.73,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:05,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:07,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:09,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:11,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:13,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,64,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:15,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:18,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:20,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:22,TP Ho Chi Minh,Ho Chi Minh,32.76,31.95,32.76,65,39.76,10000,0,20,7.2,0,270,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:24,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:26,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:28,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:30,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
6/30/2025 17:33,TP Ho Chi Minh,Ho Chi Minh,32.2,31.95,32.2,66,39.2,10000,0,20,6.17,0,260,1004,801,Clouds,few clouds,6/30/2025
